ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,lab_AggClu,lab_BIRCH,lab_KMean,lab_GMM
5094896,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14136,-3928,1,0,0,0,Managers,3.0,1,1,1,1
5094907,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-19444,-2832,1,0,0,0,,2.0,0,1,0,1
5094916,F,N,Y,2,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14071,-1098,1,0,0,0,Cooking staff,3.0,1,1,1,1
5094917,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12175,-1463,1,1,0,0,Core staff,2.0,0,1,1,1
5094927,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10324,-2438,1,0,0,0,Sales staff,1.0,1,1,1,1
5094928,M,Y,Y,0,405000.0,Commercial associate,Higher education,Married,House / apartment,-16271,-398,1,0,0,0,Drivers,2.0,1,1,1,1
5094933,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21065,365243,1,0,1,0,,2.0,0,1,1,0
5094943,F,Y,N,0,45000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-8988,-977,1,1,0,0,Sales staff,1.0,0,1,0,1
5094948,F,N,Y,0,112500.0,Pensioner,Higher education,Single / not married,House / apartment,-21775,365243,1,0,0,0,,1.0,0,1,0,1
5094972,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-13453,-4081,1,0,0,0,Laborers,2.0,0,0,0,1
5094980,F,N,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-17520,-9225,1,0,1,0,Managers,2.0,1,1,1,1
5095004,M,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10640,-1494,1,1,1,0,Laborers,4.0,0,1,0,1
5095028,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22882,365243,1,0,0,0,,1.0,0,1,0,1
5095030,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-15406,-1463,1,0,0,0,Drivers,2.0,0,1,0,1
5095034,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10305,-155,1,0,0,0,Laborers,2.0,1,1,1,1
5095071,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22504,365243,1,0,1,0,,1.0,0,0,0,1
5095087,F,N,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-23069,-2285,1,0,0,0,,2.0,1,1,1,1
5095113,M,N,Y,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-19809,-1098,1,1,0,0,Core staff,2.0,0,1,0,1
5095114,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,-14240,-1586,1,0,0,0,Core staff,2.0,0,1,0,1
5095130,F,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,-21523,365243,1,0,1,0,,2.0,1,1,1,1
5095141,F,N,Y,2,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14197,-3350,1,1,1,0,High skill tech staff,3.0,0,1,1,1
5095153,F,N,Y,1,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,-13683,-2193,1,0,0,0,,2.0,1,1,1,1
5095162,M,Y,Y,0,252000.0,Commercial associate,Higher education,Married,House / apartment,-13796,-2682,1,0,0,0,Drivers,2.0,0,1,0,1
5095186,M,Y,Y,1,495000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16497,-1190,1,0,1,0,Managers,3.0,0,1,0,1
5095194,F,N,Y,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-15817,-2407,1,0,1,0,Medicine staff,1.0,1,1,1,1
5095205,M,Y,Y,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,-18569,-5389,1,1,0,0,Core staff,3.0,0,1,0,0
5095210,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-19730,-4934,1,0,0,0,Sales staff,1.0,1,1,1,1
5095217,F,N,N,4,67500.0,Working,Secondary / secondary special,Married,House / apartment,-13297,-5877,1,0,1,0,,6.0,0,1,0,1
5095230,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9868,-1221,1,1,1,0,Laborers,2.0,0,1,0,1
5095237,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-15468,-4834,1,0,0,1,,2.0,1,1,1,1
5095241,F,N,N,2,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-14307,-188,1,0,0,0,Laborers,3.0,0,0,0,1
5095258,M,N,Y,0,189000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20903,-308,1,0,0,0,Laborers,2.0,0,1,0,1
5095264,F,Y,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10302,-734,1,0,0,0,Core staff,2.0,1,1,1,1
5095285,F,N,Y,1,229500.0,State servant,Higher education,Married,House / apartment,-11187,-1769,1,0,0,0,,3.0,1,1,1,1
5095291,F,N,Y,1,675000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16511,-673,1,0,0,0,Core staff,3.0,0,1,0,0
5095294,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-12322,-3717,1,0,0,0,Core staff,2.0,1,1,1,1
5095343,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20407,365243,1,0,1,0,,2.0,0,1,0,1
5095353,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12369,-1314,1,0,0,0,Accountants,2.0,1,1,1,1
5095355,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,-9020,-1039,1,0,0,0,Sales staff,1.0,1,1,1,1
5095358,M,N,Y,1,270000.0,Commercial associate,Higher education,Married,House / apartment,-10454,-400,1,0,1,1,Managers,3.0,0,1,0,1
5095365,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-11950,-4022,1,0,1,0,Medicine staff,4.0,1,1,1,1
5095370,M,Y,Y,1,315000.0,Working,Higher education,Separated,House / apartment,-16166,-2531,1,0,0,0,Managers,2.0,1,1,1,1
5095386,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-8900,-673,1,0,1,1,Core staff,3.0,1,1,1,1
5095390,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11493,-1284,1,0,1,0,,2.0,1,1,1,1
5095399,F,Y,Y,0,450000.0,State servant,Higher education,Married,House / apartment,-19804,-1161,1,0,0,0,Core staff,2.0,1,1,1,1
5095417,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,-11723,-1830,1,1,0,1,,2.0,1,1,1,1
5095428,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19221,-2926,1,1,1,0,Managers,2.0,1,1,1,1
5095442,F,N,Y,1,99000.0,Working,Incomplete higher,Married,House / apartment,-12390,-1922,1,1,1,0,Sales staff,3.0,0,1,1,1
5095451,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14023,-1070,1,0,1,0,Secretaries,2.0,1,1,1,1
5095468,M,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-13170,-704,1,0,1,0,Core staff,4.0,0,1,0,1
5095470,F,Y,Y,1,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-17091,-127,1,0,0,0,Laborers,3.0,1,1,1,1
5095474,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-12628,-1861,1,1,1,0,Sales staff,2.0,0,0,0,1
5095482,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15554,-96,1,0,1,0,Laborers,2.0,1,1,1,1
5095495,F,N,Y,0,337500.0,State servant,Higher education,Married,House / apartment,-12797,-2318,1,0,0,0,Core staff,2.0,0,1,0,1
5095507,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-12086,-4175,1,0,1,0,Managers,2.0,1,1,1,1
5095511,F,Y,Y,1,157500.0,Working,Higher education,Married,House / apartment,-11849,-2775,1,0,0,0,Sales staff,3.0,0,1,0,1
5095512,M,Y,Y,0,297000.0,Working,Secondary / secondary special,Married,House / apartment,-20509,-1161,1,0,1,0,,2.0,1,1,1,1
5095518,M,Y,N,0,270000.0,State servant,Higher education,Single / not married,With parents,-13331,-3476,1,0,0,0,Accountants,1.0,0,0,0,0
5095543,M,Y,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-14369,-4633,1,0,1,0,Managers,2.0,0,1,0,1
5095552,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23235,365243,1,0,1,0,,2.0,1,1,1,1
5095557,M,N,N,2,225000.0,Working,Incomplete higher,Married,House / apartment,-11602,-3962,1,1,0,0,Laborers,4.0,1,1,1,1
5095559,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16343,-584,1,1,0,0,Laborers,2.0,1,1,1,1
5095569,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-11636,-1680,1,1,0,0,Sales staff,3.0,0,1,0,1
5095570,F,N,N,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18355,-1954,1,1,0,0,Laborers,2.0,0,1,1,1
5095584,M,N,N,0,360000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9834,-615,1,0,0,0,Core staff,1.0,0,1,0,1
5095585,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,-8784,-278,1,1,0,1,Medicine staff,2.0,0,1,0,1
5095590,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10956,-2076,1,0,0,0,Laborers,2.0,0,1,0,1
5095592,F,N,N,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8660,-919,1,0,1,0,Sales staff,1.0,0,0,0,1
5095602,M,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10512,-523,1,0,0,0,,3.0,0,1,1,1
5095615,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11214,-1254,1,0,0,0,,3.0,1,1,1,1
5095622,F,N,N,1,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13894,-980,1,0,0,0,Laborers,3.0,0,0,0,0
5095626,F,N,N,0,135000.0,Working,Incomplete higher,Married,House / apartment,-10390,-370,1,0,0,0,,2.0,0,1,0,1
5095627,F,N,N,1,171261.0,State servant,Secondary / secondary special,Single / not married,Rented apartment,-9673,-493,1,0,0,0,Medicine staff,2.0,0,0,0,0
5095631,M,Y,N,1,180000.0,Working,Higher education,Married,House / apartment,-11178,-219,1,0,0,0,Drivers,3.0,1,1,1,1
5095636,F,N,N,0,128542.5,Commercial associate,Higher education,Single / not married,Rented apartment,-9351,-370,1,1,0,1,Sales staff,1.0,0,1,0,0
5095640,F,N,N,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-10928,-1558,1,0,0,0,Sales staff,3.0,1,1,1,1
5095652,M,N,N,0,157500.0,Working,Higher education,Single / not married,House / apartment,-9234,-1193,1,0,0,0,Core staff,1.0,0,1,0,1
5095665,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10900,-1436,1,0,0,0,Sales staff,3.0,0,1,0,0
5095672,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22682,365243,1,0,0,0,,2.0,0,1,0,1
5095684,M,N,N,2,216000.0,Working,Secondary / secondary special,Married,House / apartment,-14740,-1040,1,0,1,0,Laborers,4.0,0,1,0,1
5095717,F,N,N,0,130500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20593,365243,1,0,0,0,,2.0,0,0,0,0
5095721,M,Y,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9423,-1405,1,0,0,0,Laborers,3.0,0,0,0,1
5095735,M,N,N,0,405000.0,Commercial associate,Higher education,Married,House / apartment,-18267,-2045,1,1,0,0,Managers,2.0,1,1,1,1
5095751,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,-12869,-340,1,1,1,0,Managers,2.0,0,1,0,0
5095759,F,Y,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22223,365243,1,0,1,0,,2.0,0,1,0,0
5095766,F,Y,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-14436,-401,1,0,0,0,Sales staff,1.0,0,1,0,1
5095771,F,N,N,0,139500.0,Commercial associate,Higher education,Single / not married,House / apartment,-8943,-158,1,0,1,0,Sales staff,1.0,1,1,1,1
5095777,F,N,N,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,-18868,-10993,1,1,0,0,,2.0,1,1,1,1
5095789,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16624,-4054,1,0,0,0,Laborers,2.0,1,1,1,1
5095801,M,Y,N,1,252000.0,State servant,Higher education,Married,House / apartment,-12483,-1650,1,1,1,0,High skill tech staff,3.0,1,1,1,1
5095809,F,N,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10720,-128,1,1,0,0,Sales staff,4.0,0,1,0,1
5095814,F,N,N,3,112500.0,Working,Incomplete higher,Married,Municipal apartment,-15447,-2470,1,1,0,0,Sales staff,5.0,1,1,1,1
5095826,F,N,N,0,45000.0,Working,Higher education,Married,House / apartment,-18406,-3111,1,1,0,0,Accountants,2.0,0,1,0,1
5095833,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15634,-158,1,1,0,0,Laborers,2.0,0,1,0,1
5095839,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14882,-1132,1,1,1,0,Laborers,2.0,0,0,0,0
5095841,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12285,-97,1,0,1,0,Laborers,1.0,0,1,0,1
5095850,F,N,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-20657,-5637,1,0,0,0,Accountants,1.0,0,1,1,1
5095866,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-15309,-5179,1,1,1,0,Core staff,2.0,0,1,0,1
5095887,M,Y,N,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-12120,-4602,1,1,1,0,Managers,2.0,0,0,0,0
5095895,F,N,N,1,112500.0,Commercial associate,Higher education,Married,House / apartment,-16018,-2532,1,1,1,0,Managers,3.0,0,1,0,1
5095902,F,N,N,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-15429,-1589,1,0,0,0,Core staff,1.0,0,1,0,1
5095907,F,N,N,0,90000.0,Working,Higher education,Civil marriage,House / apartment,-10561,-2257,1,1,0,0,Core staff,2.0,0,1,0,1
5095941,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,-16112,-6337,1,1,1,0,Managers,2.0,1,1,1,1
5095948,F,N,N,2,193500.0,Working,Higher education,Married,With parents,-15011,-7614,1,1,1,0,,4.0,1,1,1,1
5095956,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16395,-7371,1,1,0,0,Managers,2.0,0,1,0,0
5095971,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-16314,-1040,1,1,0,0,High skill tech staff,2.0,0,1,0,1
5095987,M,N,N,0,121500.0,Working,Incomplete higher,Married,House / apartment,-14011,-3718,1,1,0,0,Laborers,2.0,1,1,1,1
5095991,M,Y,N,0,234000.0,Working,Secondary / secondary special,Married,House / apartment,-19378,-858,1,1,1,0,Laborers,2.0,0,1,1,1
5096000,M,N,N,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-9943,-554,1,1,0,0,Managers,3.0,0,1,0,0
5096017,F,Y,N,1,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-15208,-3993,1,1,1,0,Managers,2.0,1,1,1,1
5096029,F,Y,N,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15063,-1193,1,0,0,0,Laborers,2.0,1,1,1,1
5096031,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-12391,-3596,1,1,0,0,Medicine staff,2.0,1,1,1,1
5096034,F,N,N,0,202500.0,Working,Higher education,Married,Municipal apartment,-17822,-10689,1,1,0,0,Security staff,2.0,1,1,1,1
5096039,F,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-14924,-2257,1,1,0,0,HR staff,2.0,0,1,0,0
5096047,F,N,N,0,225000.0,Pensioner,Higher education,Married,House / apartment,-20081,365243,1,0,0,1,,2.0,1,1,1,1
5096071,M,N,N,1,207000.0,State servant,Higher education,Married,Office apartment,-14891,-2623,1,0,0,0,Core staff,3.0,1,1,1,1
5096080,M,N,N,0,234000.0,Working,Secondary / secondary special,Married,House / apartment,-16148,-4541,1,1,0,0,Drivers,2.0,0,1,0,1
5096085,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,-18165,-11451,1,0,0,0,Cooking staff,2.0,0,1,0,1
5096100,F,Y,N,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10668,-401,1,1,1,0,Sales staff,4.0,0,1,0,1
5096117,M,Y,N,0,292500.0,State servant,Secondary / secondary special,Separated,Office apartment,-17967,-4937,1,0,0,0,Managers,1.0,0,1,0,1
5096120,F,N,N,1,157500.0,Working,Higher education,Single / not married,House / apartment,-11828,-2135,1,1,1,0,Accountants,2.0,0,1,1,1
5096128,M,Y,N,2,225000.0,Working,Higher education,Married,House / apartment,-15327,-1040,1,1,0,0,Managers,4.0,1,1,1,1
5096137,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18513,-2470,1,0,0,0,Drivers,2.0,0,0,0,1
5096142,F,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-10267,-2593,1,1,0,0,Sales staff,1.0,1,1,1,1
5096159,M,N,N,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10134,-1619,1,0,1,0,Laborers,4.0,0,1,0,0
5096165,F,N,N,1,135000.0,Working,Higher education,Single / not married,House / apartment,-10714,-189,1,1,1,0,Realty agents,2.0,0,1,0,1
5096167,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19601,-796,1,0,0,0,High skill tech staff,2.0,0,1,1,1
5096176,F,N,N,0,270000.0,Working,Higher education,Single / not married,House / apartment,-15611,-2958,1,0,0,0,Laborers,1.0,1,1,1,1
5096183,F,N,N,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-14715,-2654,1,1,0,0,Security staff,2.0,1,1,1,1
5096189,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-15490,-3445,1,0,0,0,,2.0,0,1,0,1
5096205,F,N,N,0,103500.0,Working,Secondary / secondary special,Separated,House / apartment,-15715,-3657,1,1,0,0,Cooking staff,1.0,1,1,1,1
5096210,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14211,-158,1,1,0,0,Low-skill Laborers,2.0,1,1,1,1
5096223,F,N,N,1,63000.0,Working,Secondary / secondary special,Married,House / apartment,-13405,-888,1,1,0,0,Sales staff,3.0,0,0,0,1
5096226,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17551,-2015,1,1,1,0,Laborers,2.0,1,1,1,1
5096232,F,N,N,0,117000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-19698,365243,1,0,0,0,,1.0,0,1,0,1
5096233,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17087,-7310,1,1,1,0,Medicine staff,2.0,0,1,1,1
5096255,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12703,-3141,1,0,1,0,Laborers,4.0,1,1,1,1
5096257,F,N,N,0,90000.0,Working,Higher education,Single / not married,House / apartment,-9627,-189,1,0,0,0,Core staff,1.0,0,1,0,1
5096269,F,N,N,0,85500.0,Pensioner,Higher education,Widow,House / apartment,-23413,365243,1,0,0,0,,1.0,0,0,0,0
5096270,M,N,N,0,265500.0,Working,Higher education,Single / not married,House / apartment,-21950,-3111,1,0,0,0,Laborers,1.0,0,1,0,1
5096278,F,N,N,0,360000.0,Commercial associate,Higher education,Separated,House / apartment,-18168,-3931,1,1,1,0,,1.0,0,1,1,1
5096286,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18359,-11785,1,0,0,0,Medicine staff,2.0,1,1,1,1
5096296,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,-10939,-2288,1,1,0,0,Managers,2.0,0,1,0,1
5096298,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9320,-2257,1,0,0,0,High skill tech staff,3.0,0,1,0,1
5096307,F,N,N,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20106,365243,1,0,1,0,,2.0,1,1,1,1
5096317,M,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9517,-158,1,0,0,0,Core staff,1.0,0,1,1,1
5096322,F,Y,N,0,162000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23240,365243,1,0,1,0,,1.0,0,1,1,1
5096342,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-11688,-1162,1,1,0,0,Laborers,2.0,1,1,1,1
5096346,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18214,-5210,1,1,1,0,Laborers,2.0,1,1,1,1
5096358,M,Y,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-12286,-4146,1,0,0,0,,1.0,0,1,0,1
5096362,F,N,N,2,148500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12765,-1374,1,0,0,0,Sales staff,4.0,1,1,1,1
5096373,F,Y,N,0,207000.0,Working,Higher education,Married,House / apartment,-14761,-3718,1,1,1,0,HR staff,2.0,1,1,1,1
5096390,M,Y,N,0,391500.0,Commercial associate,Higher education,Single / not married,House / apartment,-21897,-3810,1,1,1,1,Managers,1.0,1,1,1,1
5096400,M,Y,N,0,405000.0,Working,Higher education,Married,House / apartment,-18655,-3200,1,1,1,0,High skill tech staff,2.0,0,1,0,1
5096423,M,Y,N,0,270000.0,Commercial associate,Higher education,Separated,House / apartment,-11621,-2349,1,0,1,0,,1.0,0,1,0,0
5096429,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15948,-4572,1,0,0,0,Laborers,1.0,1,1,1,1
5096434,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19219,-2835,1,0,0,0,,2.0,0,1,0,1
5096441,F,N,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-19032,-7249,1,0,0,0,Security staff,1.0,0,1,0,1
5096443,F,N,N,1,144000.0,Commercial associate,Higher education,Married,House / apartment,-12753,-1315,1,1,1,0,,3.0,0,1,0,0
5096458,F,N,N,0,202500.0,State servant,Higher education,Single / not married,House / apartment,-16946,-4054,1,0,1,0,Secretaries,1.0,1,1,1,1
5096466,M,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,-19410,-5545,1,1,0,0,Managers,3.0,1,1,1,1
5096476,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23155,-401,1,0,1,0,Cleaning staff,2.0,0,1,0,1
5096479,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,-15989,-6640,1,1,1,0,,2.0,0,1,0,1
5096491,F,N,N,2,103500.0,Commercial associate,Higher education,Married,House / apartment,-12987,-3537,1,0,1,0,High skill tech staff,4.0,0,0,0,1
5096508,F,N,N,0,189000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16395,-523,1,0,0,0,Managers,2.0,1,1,1,1
5096520,F,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-14041,-705,1,0,1,0,Accountants,2.0,0,1,1,1
5096521,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20793,365243,1,0,0,0,,2.0,1,1,1,1
5096526,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,Co-op apartment,-20012,-584,1,0,0,0,Core staff,1.0,1,1,1,1
5096531,F,Y,N,0,216000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14775,-4327,1,1,0,0,Medicine staff,2.0,1,1,1,1
5096559,F,N,N,0,54000.0,Working,Higher education,Married,House / apartment,-14923,-4723,1,1,0,0,Medicine staff,2.0,0,1,0,1
5096570,M,Y,N,0,225000.0,Pensioner,Higher education,Married,House / apartment,-19823,365243,1,0,1,0,,2.0,1,1,1,1
5096588,F,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11398,-1619,1,1,1,0,Core staff,1.0,0,1,0,0
5096600,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-13528,-980,1,1,1,0,Core staff,3.0,1,1,1,1
5096613,M,Y,N,5,211500.0,Working,Secondary / secondary special,Married,House / apartment,-13817,-1892,1,1,0,0,Laborers,7.0,1,1,1,1
5096619,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14461,-1589,1,0,1,0,Laborers,3.0,0,1,0,1
5096627,F,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10240,-1589,1,1,0,0,,1.0,1,1,1,1
5096631,F,N,N,0,157500.0,Commercial associate,Higher education,Married,With parents,-10096,-1374,1,0,1,0,,2.0,0,1,0,1
5096635,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14209,-7249,1,1,0,0,,2.0,0,1,0,1
5096641,F,Y,N,2,135000.0,Working,Higher education,Civil marriage,Municipal apartment,-11008,-1285,1,1,1,0,Sales staff,4.0,0,0,0,1
5096651,F,N,N,1,211500.0,Working,Secondary / secondary special,Married,House / apartment,-17519,-1132,1,0,0,0,Core staff,3.0,1,1,1,1
5096656,F,N,N,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-22152,-10870,1,1,1,0,,2.0,1,1,1,1
5096659,M,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14400,365243,1,0,1,0,,2.0,0,1,0,1
5096671,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22339,-2988,1,1,0,0,Cleaning staff,2.0,1,1,1,1
5096681,F,Y,N,0,405000.0,Working,Secondary / secondary special,Married,House / apartment,-12906,-4602,1,1,1,0,Drivers,2.0,1,1,1,1
5096688,F,N,N,0,225000.0,Pensioner,Higher education,Married,House / apartment,-22543,365243,1,0,0,0,,2.0,1,1,1,1
5096696,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20145,365243,1,0,0,0,,2.0,0,1,0,1
5096706,F,N,N,0,166500.0,State servant,Secondary / secondary special,Married,House / apartment,-16416,-4692,1,0,1,0,Managers,2.0,0,1,0,1
5096725,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10910,-2349,1,1,0,0,Laborers,2.0,0,1,0,1
5096744,F,N,Y,0,180000.0,Working,Lower secondary,Widow,House / apartment,-16803,-2227,1,1,1,0,Cleaning staff,1.0,1,1,1,1
5096751,M,Y,N,0,328500.0,Working,Higher education,Married,House / apartment,-14897,-2654,1,1,1,0,,2.0,0,1,0,1
